P[day],d[hour]
1.959731700000000032e+01,4.508000000000000007e+00
6.929784599999999628e-01,1.136600000000000055e+00
1.248277970000000039e+02,6.479000000000000092e+00
2.148814559999999858e+02,9.580999999999999517e+00
5.931192399999999587e+00,2.250000000000000000e+00
5.266156000000000148e+01,3.136000000000000121e+00
2.255852449999999862e+02,1.116600000000000037e+01
2.449726830000000177e+01,5.429999999999999716e+00
1.847727099999999893e+02,9.567999999999999616e+00
4.242630959999999618e+00,2.581999999999999851e+00
1.980888730000000066e+02,7.955000000000000071e+00
8.105035510000000443e+00,4.458999999999999631e+00
8.827157830000000871e+00,2.019000000000000128e+00
3.740317080000000072e+00,2.394000000000000128e+00
3.504723439999999801e+00,1.946399999999999908e+00
9.719159600000000232e-01,1.602300000000000058e+00
4.973455249999999772e+00,1.651899999999999924e+00
1.590688890999999927e+01,3.987899999999999778e+00
3.031968120000000155e+00,1.723000000000000087e+00
1.005205890000000046e+00,1.629999999999999893e+00
6.427290879999999618e+01,1.213599999999999923e+01
3.432737100000000208e+00,4.001000000000000334e+00
1.805414689999999922e+01,4.586999999999999744e+00
1.538185319999999967e+00,1.683000000000000052e+00
5.399150299999999625e-01,1.146600000000000064e+00
1.539793620000000089e+02,9.028000000000000469e+00
2.092540830000000085e+01,6.783000000000000362e+00
5.791799339999999852e+00,3.474000000000000199e+00
1.732346399999999953e+00,2.213900000000000201e+00
1.354057461000000018e+01,4.467299999999999827e+00
7.025740899999999733e+00,2.245000000000000107e+00
2.654872939999999915e+01,7.967999999999999972e+00
3.385574450000000013e+00,1.879000000000000004e+00
5.495485330000000168e+00,2.460999999999999854e+00
2.615765150000000094e+00,2.777000000000000135e+00
6.942452160000000205e+00,3.491000000000000103e+00
2.553150309999999923e+00,1.848999999999999977e+00
6.984721429999999565e+00,2.724000000000000199e+00
6.305583870000000424e+00,2.619000000000000217e+00
1.450889840000000097e+00,1.752999999999999892e+00
8.499067300000000547e-01,1.141000000000000014e+00
1.670920628000000008e+01,2.705200000000000049e+00
2.855158186999999970e+01,4.150199999999999889e+00
5.664445200000000114e+01,1.655099999999999838e+01
6.283840790000000176e+00,4.291000000000000369e+00
4.838094690000000142e+00,1.096000000000000085e+00
9.328191199999999128e+00,3.991000000000000103e+00
1.339975549999999949e+01,3.533999999999999808e+00
3.582738369999999950e+00,1.522999999999999909e+00
1.560484100000000041e+01,4.543000000000000149e+00
9.406136399999999398e+00,4.881999999999999673e+00
7.849318770000000001e+00,3.746999999999999886e+00
9.916596500000000036e-01,2.214999999999999858e+00
1.013958818000000051e+01,2.644600000000000062e+00
4.358594190000000168e+01,4.681400000000000006e+00
7.617581979999999753e+00,3.544999999999999929e+00
8.185048589999999180e+00,4.673000000000000043e+00
3.057098199999999988e+00,3.571000000000000174e+00
1.745084999999999980e+02,7.639999999999999680e+00
2.716036640000000002e+00,1.743999999999999995e+00
4.563836969999999660e+00,2.270999999999999908e+00
6.637329800000000546e+01,8.558999999999999275e+00
2.946489349999999785e+00,3.154999999999999805e+00
4.341953120000000332e+00,2.597999999999999865e+00
1.223581159999999954e+02,1.076800000000000068e+01
4.309402229999999889e+00,3.237000000000000099e+00
1.369908700000000046e+01,4.807000000000000384e+00
3.863705120000000193e+02,1.100699999999999967e+01
7.298142000000000351e+00,3.024000000000000021e+00
2.209231190000000122e+00,2.391999999999999904e+00
1.117931581000000030e+01,3.103000000000000203e+00
2.271649519999999978e+00,4.054000000000000270e+00
3.418420200000000242e-01,1.155399999999999983e+00
8.575679189999999608e+01,5.695000000000000284e+00
1.964355999999999938e+02,9.400000000000000355e+00
1.364712109999999967e+01,8.330999999999999517e+00
1.647347399999999951e+01,4.200999999999999623e+00
1.143360519999999951e+02,1.407699999999999996e+01
4.921363900000000235e+00,1.880600000000000049e+00
7.064252019999999632e+00,1.386700000000000044e+00
8.701796110000000084e+00,3.048000000000000043e+00
4.498518849999999958e+01,4.163999999999999702e+00
5.176249969999999756e+00,5.261000000000000121e+00
3.917946759999999973e+00,2.548999999999999932e+00
1.518418100000000104e+00,2.842000000000000082e+00
3.946607450000000128e+00,2.705000000000000071e+00
4.731286450000000343e+01,1.144400000000000084e+01
6.762893079999999557e+00,6.203999999999999737e+00
2.747846589999999978e+01,7.500000000000000000e+00
6.108294500000000404e+00,3.492999999999999883e+00
2.362235709999999855e+01,6.852000000000000313e+00
6.919869880000000251e+00,3.425300000000000011e+00
1.944639138999999872e+01,3.622700000000000031e+00
1.019520480000000049e+02,5.990999999999999659e+00
9.226374199999999348e+01,8.605000000000000426e+00
1.081183170000000082e+01,2.626999999999999780e+00
4.361258890000000221e+00,2.173999999999999932e+00
3.290313589999999788e+00,1.746525300000000058e+00
2.873773140000000126e+02,1.882100000000000151e+01
4.139605129999999633e+00,3.310000000000000053e+00
7.202811849999999794e+00,2.830499999999999794e+00
7.637785499999999672e+01,4.809000000000000163e+00
3.875943159999999832e+00,2.314000000000000057e+00
7.811009519999999817e+00,3.230999999999999872e+00
2.134736612000000022e+01,4.184000000000000163e+00
5.099974020000000223e+02,8.480999999999999872e+00
4.095138760000000211e+00,2.462000000000000188e+00
2.241509230000000059e+02,1.245500000000000007e+01
6.213491899999999646e+01,8.711000000000000298e+00
3.748781329999999912e+02,1.055599999999999916e+01
4.696130899999999997e+02,1.370899999999999963e+01
4.254835390000000075e+02,1.785600000000000165e+01
6.109682249999999648e+00,5.735000000000000320e+00
2.593650000000000091e+02,1.573000000000000043e+01
9.878850200000000470e+00,2.951000000000000068e+00
5.035056649999999578e+00,1.804000000000000048e+00
1.094577783000000082e+01,3.093700000000000117e+00
2.898690159999999949e+01,3.623299999999999965e+00
9.488690200000000630e+01,6.923000000000000043e+00
7.584424099999999669e+00,3.918000000000000149e+00
1.967232399999999970e+01,4.812000000000000277e+00
3.265703500000000048e+01,5.953000000000000291e+00
1.220643040000000035e+01,2.407000000000000028e+00
6.651318899999999701e+00,2.134999999999999787e+00
5.342656999999999989e+00,2.410000000000000142e+00
2.109079089999999823e+01,4.751000000000000334e+00
1.617802999999999969e+01,5.179999999999999716e+00
4.485592149999999556e+00,8.161000000000000476e-01
8.689090000000000202e+00,1.035700000000000065e+00
1.953527000000000058e+01,1.070000000000000062e+00
8.180894900000000192e+00,2.754599999999999937e+00
1.531296387999999986e+01,3.093500000000000139e+00
1.538179909999999984e+00,1.314999999999999947e+00
9.878683799999999238e+00,1.885204199999999997e+00
3.809722000000000008e+01,3.240000000000000213e+00
1.402504840999999942e+02,6.375300000000000189e+00
1.047835600000000113e+03,2.299200000000000088e+01
1.187290396000000037e+01,2.752600000000000158e+00
3.157868471000000099e+01,2.129505500000000051e+00
3.849384559999999844e+00,2.690826899999999799e+00
7.650243510000000136e+00,2.751999999999999780e+00
3.425951417999999649e+01,4.774300000000000210e+00
1.554003889999999943e+00,1.766399999999999970e+00
1.760459941999999955e+01,3.887900000000000134e+00
1.438681625999999980e+01,2.418200000000000127e+00
1.195475464000000088e+01,2.400700000000000056e+00
2.584781794999999960e+01,6.381999999999999673e+00
4.071583265999999668e+01,7.118500000000000050e+00
8.357858781000000192e+01,7.203599999999999781e+00
1.543396148000000068e+01,4.203700000000000436e+00
9.512161770000000516e+00,2.849499999999999922e+00
1.609321940000000062e+00,1.606700000000000017e+00
4.729411769999999571e+00,2.233999999999999986e+00
4.393157679999999843e+00,2.445500000000000007e+00
7.406116759999999744e+00,2.882600000000000051e+00
2.180370800000000031e+01,3.369000000000000217e+00
1.071232623999999987e+03,1.617839999999999989e+01
2.049996360000000095e+01,5.972000000000000419e+00
4.167885290000000076e+00,2.544399999999999995e+00
1.508779275999999925e+02,8.725500000000000256e+00
3.378873953000000085e+01,5.781799999999999606e+00
6.256160746999999844e+01,5.607999999999999652e+00
6.303825985000000287e+01,7.260500000000000398e+00
2.992208103999999835e+01,2.771599999999999842e+00
2.206399692999999829e+01,3.833299999999999930e+00
1.479729228999999862e+02,7.059099999999999930e+00
9.753738529999999685e+00,2.611000000000000210e+00
4.425350970000000217e+00,3.504000000000000004e+00
1.319322808999999985e+01,5.003599999999999604e+00
8.774198630000000776e+00,2.412799999999999834e+00
6.989594639999999970e+01,5.230500000000000149e+00
1.483329151999999951e+01,5.884800000000000253e+00
1.503353728999999994e+01,3.287199999999999900e+00
4.770459360000000260e+01,5.545700000000000074e+00
2.049054658000000018e+01,4.579900000000000304e+00
9.309918339999999404e+00,3.455000000000000071e+00
5.779571329999999563e+00,2.521300000000000097e+00
5.620084190000000035e+00,2.524799999999999933e+00
8.482992819999999767e+00,2.504999999999999893e+00
3.250582010000000022e+00,2.253699999999999815e+00
6.195459500000000119e+00,2.951999999999999957e+00
8.348192089999999510e+00,2.834999999999999964e+00
1.376710057999999925e+01,2.910499999999999865e+00
8.709125939999999844e+01,7.000000000000000000e+00
2.346345451999999909e+02,6.931199999999999584e+00
3.848221890000000034e+00,2.012999999999999901e+00
5.959586370000000244e+00,2.899000000000000021e+00
1.209990649999999945e+01,3.557999999999999829e+00
5.363750160000000378e+00,2.939999999999999947e+00
3.895242960000000032e+00,1.689000000000000057e+00
4.732920609999999861e+00,1.745999999999999996e+00
6.594125490000000411e+01,7.895100000000000229e+00
3.349803036000000134e+01,4.297600000000000087e+00
1.210694869999999979e+00,1.879399999999999959e+00
3.490798069999999864e+00,1.796399999999999997e+00
1.485714800000000002e+00,2.327585200000000132e+00
7.930583519999999886e+00,3.608299999999999841e+00
1.666589940000000070e+01,4.193399999999999572e+00
2.342423166000000094e+02,1.195279999999999987e+01
1.691339991000000111e+02,8.502399999999999736e+00
1.850108979999999903e+01,3.178999999999999826e+00
9.888811200000000099e+02,6.006999999999999673e+00
9.019471400000000472e+00,5.919999999999999929e+00
6.570452749999999753e+01,3.310400000000000009e+00
4.166966279999999578e+00,2.753499999999999837e+00
1.146347165000000068e+01,2.599000000000000199e+00
3.960340000000000060e+01,6.487000000000000099e+00
1.491095177000000049e+01,3.325000000000000178e+00
2.106075303000000076e+01,5.247200000000000308e+00
1.381504449000000001e+01,2.324399999999999800e+00
1.801164973999999930e+01,6.736699999999999910e+00
1.027532513000000058e+01,6.309300000000000352e+00
3.559696840000000151e+01,6.690999999999999837e+00
3.558349687999999844e+01,3.988500000000000156e+00
3.065289350000000113e+01,4.990000000000000213e+00
1.351879934000000105e+02,8.819100000000000605e+00
6.149559309999999890e+00,5.569399999999999906e+00
2.940304820000000152e+00,2.722599999999999909e+00
6.388996579999999703e+00,3.503200000000000092e+00
1.462709684999999915e+01,4.097000000000000419e+00
3.511844320000000153e+01,4.589999999999999858e+00
1.270636123000000062e+01,2.395000000000000018e+00
4.592393819999999849e+00,2.274799999999999933e+00
9.178585260000000190e+00,2.194500000000000117e+00
3.975299150000000026e+01,4.964100000000000179e+00
6.454429310000000086e+00,2.677200000000000024e+00
1.671987302999999869e+01,3.317000000000000171e+00
1.839629744000000144e+01,2.783799999999999830e+00
9.029306890000000863e+00,3.144899999999999807e+00
4.783002699999999940e+00,2.334999999999999964e+00
4.220965780000000223e+00,3.085399999999999920e+00
4.263743780000000427e+00,2.272499999999999964e+00
8.005790960000000567e+00,3.054899999999999949e+00
1.381020318000000024e+01,3.048000000000000043e+00
2.176129811999999930e+01,1.243000000000000105e+00
3.231228670000000136e+01,6.568999999999999950e+00
9.229613840000000735e+00,2.234999999999999876e+00
6.796853529999999921e+00,3.170199999999999907e+00
7.717906750000000038e+00,1.840000000000000080e+00
3.781026489999999995e+01,8.733000000000000540e+00
6.461751800000000401e+01,5.796000000000000263e+00
7.674661399999999745e+00,1.937400000000000011e+00
7.343739639999999902e+00,1.178399999999999892e+00
1.398177862000000005e+01,2.958000000000000185e+00
4.400039749999999827e+01,5.111500000000000377e+00
2.473549140000000079e+02,8.676999999999999602e+00
8.172426440000000625e+00,3.902000000000000135e+00
2.757584619999999820e+00,9.266999999999999682e-01
4.947814460000000025e+01,2.492999999999999883e+00
7.649708320000000228e+00,6.625000000000000000e+00
3.710114180000000061e+01,5.555600000000000094e+00
3.016182010000000080e+00,2.834900000000000198e+00
3.212124365000000239e+02,4.011999999999999567e+00
6.230335000000000178e+00,1.649299999999999988e+00
5.823489109999999691e+00,2.244099999999999984e+00
1.453410833000000046e+01,3.309400000000000119e+00
1.190352088000000030e+01,4.296999999999999709e+00
3.403506050000000016e+01,6.695000000000000284e+00
2.059127349999999979e+02,9.992000000000000881e+00
7.017335710000000226e+00,3.567000000000000171e+00
5.635879870000000125e+01,6.926999999999999602e+00
1.600460392000000098e+01,3.947499999999999787e+00
8.195966470000000115e+00,2.823999999999999844e+00
2.481097206000000099e+01,3.224499999999999922e+00
2.355745049999999896e+00,1.796000000000000041e+00
1.965639342000000056e+01,3.225999999999999979e+00
9.977168759999999637e+00,5.908000000000000362e+00
3.720207080000000222e+00,1.891999999999999904e+00
5.433132900000000376e+00,2.401199999999999779e+00
1.275934488999999949e+01,3.588900000000000201e+00
2.575274977000000121e+01,2.767799999999999816e+00
5.116580189999999817e+01,4.636999999999999567e+00
3.832622369999999989e+01,3.072999999999999954e+00
4.043552449999999965e+00,1.965000000000000080e+00
2.953908970000000167e+01,4.139000000000000234e+00
1.480283460000000106e+00,2.486000000000000210e+00
7.046817099999999812e+01,6.652999999999999581e+00
1.041889150000000086e+01,3.006899999999999906e+00
1.050145773999999932e+02,7.426000000000000156e+00
5.965853479999999820e+01,5.514000000000000234e+00
1.513590452999999947e+01,2.236000000000000210e+00
8.919357370000000174e+01,4.010399999999999743e+00
3.685680080000000203e+01,8.673999999999999488e+00
4.941117581999999686e+01,5.311300000000000132e+00
1.684183355000000049e+01,2.619400000000000173e+00
8.864400150000000167e+01,7.820000000000000284e+00
3.215109379999999906e+00,4.365000000000000213e+00
4.080957343000000037e+01,3.157999999999999918e+00
5.977114329999999853e+01,4.842999999999999972e+00
8.565424760000000504e+01,6.865999999999999659e+00
3.501190875000000347e+01,2.867999999999999883e+00
1.218420006000000022e+01,2.501399999999999846e+00
1.008744556000000081e+01,2.988399999999999945e+00
1.634355902000000071e+01,5.474000000000000199e+00
9.576659619999999151e+00,3.360300000000000065e+00
2.055280310999999926e+01,2.201299999999999812e+00
9.667818520000000149e+01,5.695700000000000429e+00
1.094450597000000016e+02,3.791999999999999815e+00
4.887531110000000290e+00,2.033999999999999808e+00
5.756245240000000152e+00,1.070999999999999952e+00
8.277457639999999728e+00,2.713000000000000078e+00
1.359051546999999971e+01,3.783999999999999808e+00
1.958561176999999986e+01,1.754999999999999893e+00
7.854611060000000577e+01,8.689000000000000057e+00
3.931356989999999740e+01,5.013700000000000045e+00
2.800111269999999930e+00,1.023700000000000054e+00
8.023214670000000126e+01,4.655999999999999694e+00
2.735900070000000017e+00,1.935899999999999954e+00
6.400157100000000376e+00,2.000399999999999956e+00
3.158889789999999920e+01,3.438000000000000167e+00
7.720850470000000243e+00,1.826400000000000023e+00
4.195773850000000138e+00,2.155699999999999950e+00
8.779973489999999714e+00,3.220099999999999962e+00
9.762932839999999501e+00,3.064000000000000057e+00
1.336019864000000013e+01,2.787999999999999812e+00
2.945578409999999892e+01,3.451000000000000068e+00
2.335935890000000015e+01,5.389000000000000234e+00
1.685592593000000150e+01,2.309000000000000163e+00
